test_pcntl	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	momrace1	momrace2	mage	mom_grade	momtest	spouse_yn	spouse_age	spouse_grade	csex2	childage	family_size	fincome	cpubid	momid
70	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	15	31	0	0	0	1	7	1.09861	.9542979946	602802	6028
21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	11	8	0	0	0	0	8	1.79176	.9543646784	732404	7324
54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	11	8	0	0	0	1	7	1.79176	.9543646784	732405	7324
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	47	0	0	0	0	7	.693147	.9545690368	476901	4769
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	8	9	1	32	10	0	7	1.79176	.9545690368	552302	5523
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	8	0	0	0	0	6	.693147	.9545690368	1224101	12241
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	11	1	1	26	12	0	8	1.38629	.9545690368	1018401	10184
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	12	6	0	0	0	1	8	.693147	.9545690368	926001	9260
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	25	1	26	8	1	10	1.60944	.9545690368	248201	2482
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	25	0	0	0	1	6	1.09861	.9545690368	783502	7835
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	8	9	1	32	10	1	11	1.79176	.9545690368	552301	5523
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	25	1	26	8	0	9	1.60944	.9545690368	248202	2482
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	25	0	0	0	0	9	1.09861	.9545690368	783501	7835
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	11	32	0	0	0	1	6	1.09861	.955060707	568701	5687
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	8	1	0	0	0	1	6	2.19722	.9560225254	1217201	12172
88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	12	61	1	41	13	0	7	1.38629	.9561754726	531702	5317
85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	40	12	5	1	37	12	1	7	1.38629	.9567376316	641702	6417
45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	12	5	1	37	12	1	9	1.38629	.9567376316	641701	6417
45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	40	12	10	0	0	0	0	7	1.38629	.9570250671	832902	8329
57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	12	18	0	0	0	1	9	1.38629	.9570456685	861804	8618
51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	32	14	46	0	0	0	1	8	.693147	.9579152781	77901	779
15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	7	6	1	33	8	1	9	1.94591	.9584562932	266303	2663
54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	32	9	3	0	0	0	0	7	1.38629	.9591245364	943401	9434
3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	10	8	0	0	0	0	8	1.09861	.9599150514	715702	7157
43	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	9	14	0	0	0	1	11	1.60944	.9608245558	450501	4505
28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	9	14	0	0	0	0	7	1.60944	.9608245558	450502	4505
76	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	9	13	1	52	12	1	8	1.38629	.9614632902	50403	504
58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	9	5	1	29	8	0	7	2.07944	.9618563202	140603	1406
58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	14	10	1	40	12	0	7	1.38629	.962998698	1018801	10188
97	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	12	35	0	0	0	1	8	.693147	.962998698	24201	242
87	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36	8	4	1	50	12	0	6	1.79176	.962998698	826404	8264
69	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	35	12	43	0	0	0	1	7	1.09861	.9636651425	580102	5801
73	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	39	12	25	0	0	0	0	7	1.60944	.9642244473	837503	8375
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	32	0	0	0	1	6	0	.9651952214	514802	5148
22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	11	4	0	0	0	0	7	1.79176	.9651952214	866202	8662
14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	11	3	1	31	11	0	8	1.60944	.9651952214	1230402	12304
66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	15	23	0	0	0	0	8	.693147	.9651952214	725501	7255
89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	9	10	0	0	0	1	7	1.38629	.9651952214	121603	1216
44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	43	13	41	0	0	0	0	7	.693147	.965206624	756001	7560
68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	37	12	11	0	0	0	0	7	.693147	.966611533	1013001	10130
75	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	36	12	13	0	0	0	1	8	1.60944	.9670589253	586203	5862
36	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	41	12	10	0	0	0	0	7	1.38629	.9678337363	832903	8329
64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	39	12	7	1	37	12	1	6	1.60944	.9680141886	635804	6358
65	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	77	0	0	0	0	7	1.09861	.9688715879	381303	3813
66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	9	7	1	39	12	1	7	1.60944	.96949356	558904	5589
52	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	9	7	1	39	12	0	8	1.60944	.96949356	558903	5589
65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	12	61	0	0	0	1	9	1.60944	.9697058117	531703	5317
80	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	12	61	0	0	0	1	7	1.60944	.9697058117	531704	5317
60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	11	32	1	43	12	1	7	1.38629	.9699910954	246201	2462
11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	25	1	32	8	0	10	1.38629	.9699910954	401201	4012
32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	35	12	21	0	0	0	0	10	1.09861	.9704940603	983202	9832
60	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	12	42	0	0	0	0	7	1.60944	.9704940603	1181902	11819
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	11	10	0	0	0	1	10	1.60944	.9715155393	427701	4277
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	11	10	0	0	0	0	8	1.60944	.9715155393	427703	4277
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	11	10	0	0	0	1	9	1.60944	.9715155393	427702	4277
56	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	27	0	0	0	0	6	1.09861	.9736208635	205702	2057
39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	27	0	0	0	0	8	1.09861	.9736208635	205701	2057
5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	12	67	0	0	0	0	9	1.38629	.9746938964	261503	2615
74	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	30	13	17	1	32	12	1	7	1.79176	.9748742583	984402	9844
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	33	5	4	0	0	0	1	6	1.38629	.9749272688	825902	8259
7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	12	36	0	0	0	0	9	1.09861	.9767246101	552403	5524
58	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	8	3	0	0	0	1	7	1.60944	.9769730264	641603	6416
50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	30	1	37	12	1	7	1.60944	.9792624786	1213701	12137
80	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	12	1	30	12	1	7	1.38629	.9795868323	634201	6342
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	10	13	0	0	0	1	9	1.38629	.9797050101	28501	285
62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	13	0	0	0	0	8	.693147	.9809102845	273501	2735
82	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	14	10	1	28	14	1	6	1.38629	.9811177749	762601	7626
26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	10	4	0	0	0	1	9	1.79176	.9815180518	721703	7217
63	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	10	4	0	0	0	1	8	1.79176	.9815180518	721704	7217
91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	59	1	33	14	1	7	1.09861	.9836898041	159901	1599
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	32	12	28	1	29	12	0	6	1.38629	.9845644759	678302	6783
53	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	45	11	12	0	0	0	1	7	.693147	.9878282187	617902	6179
20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	9	9	1	27	11	0	8	2.07944	.9889117481	685803	6858
44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	9	9	1	27	11	0	7	2.07944	.9889117481	685804	6858
56	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	13	25	0	0	0	1	8	1.09861	.9892058484	1225401	12254
5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	12	0	0	0	0	8	1.60944	.9895739691	869002	8690
30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	12	0	0	0	0	7	1.60944	.9895739691	869003	8690
44	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	45	12	9	0	0	0	1	7	1.79176	.990529265	1033205	10332
11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	46	12	9	0	0	0	0	9	1.79176	.990529265	1033204	10332
36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	13	57	0	0	0	0	7	.693147	.9919167931	250502	2505
51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	36	12	7	0	0	0	1	8	1.09861	.9929776777	1032102	10321
75	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	15	71	0	0	0	1	6	1.38629	.9929776777	130402	1304
95	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	16	89	0	0	0	1	8	1.38629	.9929776777	475302	4753
50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	44	12	13	0	0	0	0	10	.693147	.9949699986	853903	8539
14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	15	27	0	0	0	1	7	1.38629	.9955187226	984001	9840
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	44	0	0	0	0	9	1.09861	.99684452	219602	2196
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	44	0	0	0	1	11	1.09861	.99684452	219601	2196
73	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	2	1	29	12	0	8	1.60944	.9970346861	1211701	12117
53	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	34	12	1	0	0	0	0	7	1.38629	.997672522	863102	8631
36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	13	11	1	30	12	0	7	1.94591	.9979305637	144002	1440
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	13	11	1	30	12	1	6	1.94591	.9979305637	144003	1440
91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	13	70	0	0	0	1	8	1.09861	.9979850443	439101	4391
20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	6	4	0	0	0	1	10	2.07944	.9982954873	1002601	10026
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	10	11	1	29	12	1	8	1.60944	.9990207994	644802	6448
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	16	63	1	30	13	0	9	1.94591	.9990207994	540601	5406
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	10	11	1	29	12	1	9	1.60944	.9990207994	644801	6448
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	16	63	1	30	13	0	7	1.94591	.9990207994	540602	5406
6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	31	12	11	0	0	0	1	9	1.09861	.9996177886	1054402	10544
92	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	12	41	0	0	0	0	8	1.38629	.999909052	489301	4893
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	12	41	0	0	0	0	6	1.38629	.999909052	489302	4893
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	35	1	29	12	0	9	1.38629	1.000150596	1214001	12140
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	13	51	0	0	0	0	14	1.38629	1.000758419	664301	6643
91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	13	51	0	0	0	0	13	1.38629	1.000758419	664302	6643
34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	12	13	0	0	0	0	7	1.09861	1.000919013	893402	8934
3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	35	8	8	0	0	0	0	9	1.94591	1.00100072	629704	6297
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	14	19	0	0	0	0	6	1.09861	1.001205659	107601	1076
74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	12	12	0	0	0	1	8	1.38629	1.001598369	83403	834
91	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	12	9	0	0	0	1	8	.693147	1.001874345	550902	5509
14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	11	28	1	28	12	0	7	1.60944	1.002009195	892602	8926
65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	11	28	1	28	12	1	9	1.60944	1.002009195	892601	8926
52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	29	12	5	0	0	0	1	7	1.60944	1.002603953	905702	9057
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	13	18	1	26	12	1	7	1.60944	1.003186026	955402	9554
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	13	18	1	26	12	1	8	1.60944	1.003186026	955401	9554
63	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	38	8	3	0	0	0	1	7	1.60944	1.004551608	1007304	10073
6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	38	8	3	0	0	0	1	10	1.60944	1.004551608	1007303	10073
44	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	12	7	0	0	0	1	7	1.94591	1.004673717	635803	6358
22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	12	7	0	0	0	0	9	1.94591	1.004673717	635802	6358
68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	9	6	1	33	9	0	6	1.60944	1.004841441	281703	2817
21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	11	1	0	0	0	1	8	1.38629	1.005552108	62103	621
36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	12	5	1	31	12	1	7	1.09861	1.005552108	761802	7618
44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	10	31	0	0	0	0	14	.693147	1.005552108	452201	4522
87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	13	1	32	12	0	6	1.60944	1.006017216	116503	1165
70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	13	1	32	12	0	7	1.60944	1.006017216	116502	1165
10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	32	12	49	1	31	7	0	8	1.38629	1.007462055	894602	8946
69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	18	0	0	0	0	8	1.38629	1.008414341	645001	6450
86	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	35	12	13	1	38	12	1	8	1.38629	1.008512127	504102	5041
81	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	14	75	1	50	12	1	6	1.38629	1.009779397	156401	1564
19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	32	1	31	10	1	9	1.79176	1.011092771	527202	5272
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	12	15	1	28	9	1	8	1.38629	1.011121206	1002901	10029
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	12	15	1	28	9	1	7	1.38629	1.011121206	1002902	10029
37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	32	14	76	0	0	0	0	9	1.09861	1.013314057	158402	1584
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	4	1	27	12	1	9	1.60944	1.016262606	792101	7921
12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	27	0	0	0	1	9	1.60944	1.017234071	155902	1559
68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	11	5	1	29	12	1	6	1.60944	1.017781759	640702	6407
75	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1	0	0	0	0	7	1.09861	1.017781759	121402	1214
65	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	31	12	68	1	31	15	0	8	1.94591	1.017781759	579304	5793
95	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	8	1	28	12	0	7	1.09861	1.017781759	546401	5464
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	12	10	1	33	10	0	6	1.09861	1.018748713	200301	2003
12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	12	13	1	39	8	1	9	1.60944	1.019619609	4302	43
39	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	1	0	0	0	1	8	1.09861	1.019665056	121401	1214
54	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	45	12	5	0	0	0	0	8	1.79176	1.020218086	1220103	12201
47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	10	2	0	0	0	0	7	2.19722	1.021141812	22102	221
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	17	1	31	12	1	7	1.38629	1.021377706	622001	6220
68	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	44	12	19	1	32	14	0	7	1.38629	1.022690983	795902	7959
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15	49	0	0	0	0	7	.693147	1.0235013	179502	1795
30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	25	0	0	0	1	7	1.09861	1.024092863	398202	3982
52	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	30	12	16	1	31	12	1	7	1.60944	1.024426302	993003	9930
60	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	12	41	0	0	0	0	7	1.60944	1.024982246	67702	677
88	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	39	15	45	0	0	0	0	7	1.38629	1.026943778	697103	6971
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	12	46	1	31	12	0	7	1.60944	1.027537219	518002	5180
24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	29	0	0	0	1	8	1.09861	1.028349389	1199302	11993
55	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	6	0	0	0	0	10	1.09861	1.028919504	399801	3998
87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	14	30	1	34	11	1	7	1.09861	1.029733743	421901	4219
61	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	12	32	0	0	0	0	7	1.94591	1.029933384	200206	2002
45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	37	11	10	1	37	12	1	10	2.07944	1.031118682	998003	9980
62	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	36	14	16	0	0	0	0	9	1.09861	1.031118682	574401	5744
28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	35	14	16	0	0	0	1	7	1.09861	1.031118682	574402	5744
60	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	38	11	10	1	37	12	0	7	2.07944	1.031118682	998004	9980
39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	12	57	0	0	0	0	8	1.09861	1.031706744	565201	5652
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	12	26	0	0	0	0	8	.693147	1.034555799	556001	5560
68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	18	0	0	0	1	6	.693147	1.034704426	550201	5502
54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	14	25	0	0	0	0	8	1.38629	1.035345033	910002	9100
27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	47	7	1	0	0	0	0	7	1.60944	1.036080614	782804	7828
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	9	3	1	31	8	1	9	1.60944	1.036149024	623402	6234
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	9	3	1	31	8	0	10	1.60944	1.036149024	623401	6234
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	9	3	1	31	8	0	7	1.60944	1.036149024	623403	6234
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	9	26	1	25	10	1	6	1.38629	1.036484116	134301	1343
97	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	15	62	0	0	0	1	8	1.09861	1.037364633	423203	4232
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	15	0	0	0	0	9	1.09861	1.037572392	1208501	12085
74	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	47	7	5	1	45	7	1	9	1.60944	1.038266195	723503	7235
58	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	44	12	36	0	0	0	0	7	.693147	1.038266195	1208303	12083
44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	38	16	43	0	0	0	0	7	1.38629	1.038619889	419403	4194
47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	36	0	0	0	1	7	1.09861	1.038890722	552402	5524
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	12	22	0	0	0	1	8	1.09861	1.041580414	1056501	10565
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	7	8	0	0	0	0	8	2.30259	1.041580414	225301	2253
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	3	1	1	38	5	0	10	1.60944	1.041580414	810301	8103
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	3	1	1	38	5	0	9	1.60944	1.041580414	810302	8103
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	10	13	1	31	11	0	8	1.79176	1.041580414	964801	9648
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	18	0	0	0	1	7	1.60944	1.041580414	869601	8696
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	18	1	32	12	0	8	1.09861	1.041580414	398601	3986
80	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	14	49	0	0	0	0	8	1.09861	1.044267155	120001	1200
52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	12	68	1	29	14	0	8	1.94591	1.04505429	579302	5793
73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	12	68	1	29	14	0	7	1.94591	1.04505429	579303	5793
48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	9	26	0	0	0	0	8	1.38629	1.045237929	400501	4005
34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	28	1	27	10	0	8	1.09861	1.045237929	217401	2174
65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	13	50	0	0	0	1	7	.693147	1.045237929	323701	3237
79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	11	7	1	30	9	0	7	.693147	1.045237929	889501	8895
68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	11	7	1	30	9	1	11	.693147	1.045237929	889502	8895
50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	7	0	0	0	0	7	0	1.045237929	1032101	10321
54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	9	26	0	0	0	0	7	1.38629	1.045237929	400502	4005
38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	52	0	0	0	1	7	1.09861	1.047280223	457801	4578
99	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	14	66	0	0	0	1	6	1.38629	1.047347788	453903	4539
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	11	3	1	29	11	1	7	1.60944	1.048224957	1230401	12304
7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	31	10	7	0	0	0	0	8	1.60944	1.04872744	725604	7256
70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	16	51	0	0	0	1	7	1.38629	1.049383172	664303	6643
11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	35	10	4	1	32	12	0	9	1.94591	1.049767241	797103	7971
83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	13	61	0	0	0	1	9	1.38629	1.050136092	570201	5702
36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	14	14	1	35	12	0	9	1.38629	1.050136092	345701	3457
96	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	13	18	0	0	0	0	8	1.79176	1.050136092	997003	9970
36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	13	21	1	40	13	0	7	1.60944	1.050136092	236203	2362
52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	14	14	1	35	12	1	8	1.38629	1.050136092	345702	3457
6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	36	10	11	1	36	14	0	10	1.60944	1.050136092	1013503	10135
45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	14	79	0	0	0	0	7	1.09861	1.050371767	631101	6311
10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	12	1	1	34	12	1	8	1.38629	1.051302141	1181101	11811
68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	11	13	0	0	0	0	6	1.38629	1.051603308	861503	8615
60	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	10	28	1	25	12	1	8	1.38629	1.052063097	678301	6783
51	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	30	6	4	1	38	0	1	7	2.30259	1.052229832	1002606	10026
