cpubid	momid	nonwhite	mage	mom_grade	momtest	csex2	childage	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	spouse_yn	spouse_age	spouse_grade	family_size	hincome	test_pcntl
615401	6154	1	39	10	22	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	96
584006	5840	1	46	11	17	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.79176	0	8
963701	9637	1	30	12	16	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	14	1.38629	0	84
841702	8417	1	38	17	42	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	36	13	1.60944	0	92
841703	8417	1	38	17	42	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	36	13	1.60944	0	99
786905	7869	1	36	11	11	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	34	11	1.94591	0	15
839304	8393	1	44	11	11	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.94591	0	65
835103	8351	1	44	13	36	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.09861	0	45
984405	9844	1	44	13	17	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	44	11	1.60944	0	91
419502	4195	1	29	12	6	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
433701	4337	0	34	12	65	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	10	1.09861	0	65
118402	1184	0	37	16	90	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	51	16	1.38629	0	85
237501	2375	0	33	13	49	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	47
842202	8422	1	31	14	47	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	38	12	1.79176	0	58
374401	3744	0	30	13	84	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	58
1054202	10542	1	37	12	14	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	34	11	1.79176	0	45
951202	9512	1	49	12	25	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	54	14	1.09861	0	39
156601	1566	0	25	12	67	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	14	1.79176	0	68
797302	7973	1	39	14	31	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	40	14	1.38629	0	75
356601	3566	0	30	12	61	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33	12	1.60944	0	82
511501	5115	0	34	12	43	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	14	1.60944	0	50
94902	949	0	29	12	53	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	10
94901	949	0	29	12	53	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	62
596302	5963	1	43	12	5	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.09861	0	75
123602	1236	0	41	12	22	1	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	40	12	1.60944	0	91
123601	1236	0	41	12	22	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	40	12	1.60944	0	47
623202	6232	1	31	11	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	5
309501	3095	0	28	12	41	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.38629	0	92
309502	3095	0	28	12	41	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.38629	0	38
555002	5550	0	31	12	8	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	25	11	1.60944	0	56
453704	4537	1	37	11	33	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	64
453705	4537	1	37	11	33	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	39
537302	5373	0	37	16	92	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	20	1.79176	0	91
645503	6455	1	34	17	22	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	32	12	1.60944	0	58
523301	5233	0	33	12	39	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	43
356401	3564	0	35	12	17	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	78
556002	5560	0	35	12	26	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	29	12	1.60944	0	53
193802	1938	0	34	15	73	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	36	13	1.60944	0	60
193801	1938	0	34	15	73	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	36	13	1.60944	0	93
61906	619	0	38	12	50	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	28
775001	7750	1	29	12	62	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	31	16	1.60944	0	56
891201	8912	1	31	13	31	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.38629	0	65
746401	7464	1	31	12	14	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.79176	0	71
746402	7464	1	32	12	14	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.79176	0	25
47402	474	0	37	12	30	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	36
34301	343	1	27	12	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	13	1.09861	0	91
104802	1048	0	28	12	8	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	1.38629	0	97
104801	1048	0	28	12	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	1.38629	0	97
152505	1525	0	40	7	25	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	30	14	1.60944	0	60
660203	6602	1	28	11	8	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	11	1.60944	0	68
357301	3573	0	32	12	99	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	41	13	1.38629	0	84
357302	3573	0	31	12	99	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	41	13	1.38629	0	54
37402	374	0	28	12	16	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	32	12	1.60944	0	21
37403	374	0	29	12	16	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	32	12	1.60944	0	56
817801	8178	1	31	11	6	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	14	1.38629	0	22
642601	6426	1	28	12	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	10	1.38629	0	38
342102	3421	0	32	13	64	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	96
418002	4180	1	31	12	44	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	12	1.79176	0	47
519502	5195	0	31	12	52	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	65
604804	6048	1	32	12	29	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	12	1.60944	0	91
643402	6434	1	31	12	7	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	47
360902	3609	0	42	14	53	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	73
506102	5061	0	28	12	37	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.79176	0	56
506101	5061	0	28	12	37	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.79176	0	40
986201	9862	1	28	14	7	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	12	1.60944	0	82
245001	2450	0	27	12	38	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	0	50
487601	4876	0	31	12	61	1	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	12	1.38629	0	91
487602	4876	0	31	12	61	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	12	1.38629	0	38
34501	345	1	30	16	51	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	73
539301	5393	0	45	16	79	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	55	15	1.38629	0	97
539101	5391	0	29	13	52	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	32	13	1.79176	0	74
539102	5391	0	30	13	52	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	32	13	1.79176	0	40
1018501	10185	1	33	13	39	1	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	38
226002	2260	1	28	12	15	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	27	14	1.79176	0	58
1266701	12667	1	27	14	26	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	1.38629	0	87
61401	614	1	28	13	22	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	6	1.38629	0	86
944601	9446	1	31	14	41	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	61
419401	4194	1	31	13	43	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	21
710501	7105	1	28	16	35	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	73
196502	1965	0	27	12	49	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	11	1.38629	0	78
80301	803	0	25	12	76	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.38629	0	60
512301	5123	0	28	12	37	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33	14	1.38629	0	68
582004	5820	1	39	14	8	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	37	11	1.79176	0	44
97102	971	0	40	11	50	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	14	1.38629	0	44
1007703	10077	1	39	12	28	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.60944	0	88
542402	5424	0	34	12	84	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	14	1.38629	0	61
457002	4570	0	29	16	77	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	66
359401	3594	0	29	12	31	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.38629	0	30
413603	4136	0	33	8	2	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	38	12	1.60944	0	42
572904	5729	1	38	13	13	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	12	1.79176	0	89
572903	5729	1	37	13	13	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	12	1.79176	0	86
775401	7754	1	31	17	48	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	99
627801	6278	1	27	16	67	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	79
265506	2655	1	39	10	8	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	47	95	2.19722	0	24
413204	4132	0	40	14	42	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	37	12	1.94591	0	12
603003	6030	1	32	11	5	1	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	12	1.60944	0	17
894401	8944	1	30	12	25	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	30	13	1.38629	0	82
1056503	10565	1	36	12	22	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	46	12	1.38629	0	67
457003	4570	0	30	17	77	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	42
607401	6074	1	29	12	62	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	16	1.60944	0	96
533003	5330	0	34	14	53	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	45
750403	7504	1	36	12	9	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	39	12	1.94591	0	32
70801	708	0	26	12	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.09861	0	68
186201	1862	0	27	12	32	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.60944	0	56
913402	9134	1	41	16	86	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	41	13	1.38629	0	83
378402	3784	0	37	12	29	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	13
564001	5640	1	25	12	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	1.60944	0	54
585503	5855	1	34	9	15	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	9	1.60944	0	70
648901	6489	1	29	14	10	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	38
67703	677	1	35	12	41	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	87
67704	677	1	35	12	41	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	67
345201	3452	0	34	12	35	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	12	1.38629	0	89
743002	7430	1	33	9	37	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	12	1.09861	0	56
1179401	11794	0	31	10	19	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
400102	4001	0	38	13	59	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	39	15	1.38629	0	95
745103	7451	1	36	13	49	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	75
250702	2507	0	38	12	25	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	15	1.38629	0	92
88901	889	0	30	13	52	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.38629	0	71
365402	3654	0	27	12	7	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	20	1.79176	0	28
365401	3654	0	27	12	7	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	20	1.79176	0	69
999502	9995	1	34	12	43	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	12	1.38629	0	39
489901	4899	0	29	12	14	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	26	12	1.38629	0	68
256902	2569	0	33	16	88	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
193501	1935	0	36	16	85	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	18	1.38629	0	94
533901	5339	0	27	12	69	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.38629	0	83
1007701	10077	1	28	12	28	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	1.38629	0	36
73601	736	0	26	11	19	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.38629	0	47
937101	9371	1	26	10	17	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	62
152403	1524	1	29	9	3	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	30
1044402	10444	1	26	12	32	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	1.60944	0	40
248501	2485	0	25	11	21	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	59	12	1.09861	0	54
745102	7451	1	28	14	49	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	14	1.38629	0	92
365001	3650	0	28	12	36	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	38
699201	6992	1	29	14	40	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	56
275302	2753	0	32	12	32	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	38	12	1.60944	0	30
427402	4274	1	27	9	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	0	73
427401	4274	1	26	9	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	0	63
1179501	11795	0	31	14	33	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	35	10	1.09861	0	87
983001	9830	1	28	15	16	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	14	1.38629	0	65
205403	2054	0	36	7	6	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	75
513401	5134	0	27	15	40	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07944	0	96
542201	5422	0	28	12	71	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	8	1.38629	0	62
587302	5873	1	31	13	47	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	99
47401	474	0	39	12	30	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.38629	0	79
485201	4852	0	30	12	7	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	10	1.09861	0	86
307901	3079	0	33	12	68	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	41	12	1.09861	0	63
99803	998	0	38	12	91	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	41	12	1.79176	0	74
425402	4254	0	35	15	43	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	42	16	1.60944	0	99
278102	2781	0	31	12	54	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	10	1.60944	0	74
528302	5283	0	28	11	16	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	10	1.09861	0	68
869001	8690	1	24	12	12	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	0	11
397201	3972	0	34	16	73	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	18	1.60944	0	79
532701	5327	0	32	12	62	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	13	1.60944	0	86
242002	2420	0	38	10	25	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	10	1.38629	0	83
684501	6845	1	27	12	21	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.60944	0	68
264501	2645	1	23	12	8	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	1.38629	0	68
228101	2281	0	29	12	15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.60944	0	62
338701	3387	1	31	15	70	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	98
885302	8853	1	37	14	26	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.09861	0	21
9603	96	0	42	11	32	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.09861	0	82
964101	9641	1	44	12	49	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	43	12	1.38629	0	92
964102	9641	1	44	12	49	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	43	12	1.38629	0	75
14401	144	0	36	12	29	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	45	12	1.60944	0	96
985803	9858	1	37	12	31	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	39	12	1.79176	0	74
154901	1549	0	30	12	25	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	39	13	1.79176	0	10
695302	6953	1	29	13	42	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	85
695301	6953	1	30	13	42	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	88
835701	8357	1	25	12	8	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	80
835702	8357	1	26	12	8	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	38
699202	6992	1	32	14	40	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	50
209801	2098	0	29	12	17	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.60944	0	68
222402	2224	0	37	10	13	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	9	1.38629	0	78
992502	9925	1	32	12	13	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	32	12	1.38629	0	54
1011203	10112	1	29	11	29	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	6	1.79176	0	54
1011202	10112	1	29	11	29	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	6	1.79176	0	59
842201	8422	1	30	14	47	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	12	1.79176	0	38
418401	4184	1	26	12	39	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	8	1.79176	0	68
888901	8889	1	26	12	35	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	0	47
371503	3715	0	35	12	79	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	37	10	1.79176	0	55
983002	9830	1	30	15	16	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	14	1.38629	0	44
99902	999	0	31	14	55	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
227402	2274	0	35	6	7	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	9	1.09861	0	74
549802	5498	0	31	9	28	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	9	1.38629	0	52
480102	4801	0	28	14	55	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	1	89
495101	4951	0	27	12	44	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.09861	1	82
628208	6282	1	39	11	16	1	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	.693147	1	12
982001	9820	1	32	16	69	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	1	36
585201	5852	1	27	13	41	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	1	44
1023402	10234	1	26	12	27	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.79176	1	56
1206201	12062	1	27	9	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	11	1.60944	1	77
730202	7302	1	30	14	40	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	11	1.60944	1	78
1181301	11813	0	27	12	3	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.38629	1	10
750301	7503	1	25	12	8	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	2.3979	1	14
558301	5583	0	28	11	21	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	11	1.38629	1	28
798801	7988	1	36	15	5	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	39	6	1.09861	1	27
428201	4282	1	25	13	36	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	1	88
518901	5189	0	29	10	42	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.38629	1	90
207302	2073	0	40	12	86	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	44	10	1.38629	1	64
301201	3012	0	43	12	62	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	.693147	1	39
970702	9707	1	36	15	45	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	1	80
418003	4180	1	33	12	44	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	38	12	1.79176	1	38
893201	8932	1	26	12	16	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	14	1.38629	1	36
187602	1876	0	29	12	77	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.60944	1	67
187601	1876	0	28	12	77	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.60944	1	88
397202	3972	0	35	16	73	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	34	18	1.60944	1	71
674502	6745	1	31	11	18	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	1	63
252901	2529	0	32	12	19	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	37	12	1.38629	1	45
148401	1484	1	26	10	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	12	1.09861	1	38
236002	2360	1	31	15	37	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	1	4
1018201	10182	1	29	12	27	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.60944	1	53
626301	6263	1	28	15	32	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	1	71
550802	5508	0	39	12	18	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	37	9	1.38629	1	72
623903	6239	1	44	12	21	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	1	83
1005203	10052	1	44	14	46	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	1	93
221504	2215	0	47	12	74	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	40	12	1.79176	1	36
517602	5176	0	46	12	39	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.09861	1	66
817601	8176	1	32	14	6	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	1	44
863801	8638	1	32	17	30	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	1	46
458901	4589	0	31	12	39	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	38	14	1.38629	1	8
247401	2474	0	28	14	89	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	1	93
870502	8705	1	29	9	13	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	1.60944	1	56
265401	2654	1	31	12	17	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.38629	1	71
204901	2049	0	38	16	84	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	12	1.09861	1	47
704602	7046	1	27	10	27	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	95	1.60944	1	7
1058202	10582	1	30	12	61	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	1	68
280801	2808	0	25	11	20	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.09861	1	28
999501	9995	1	30	12	43	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	12	1.38629	1	68
